n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?????????A??????????_?????????A??????????G??????????O??????????O??????????C??????????@???????????G?G?????????_??????????@???????????@?@?????????@_???????????W???????????B????????????K????????????W????????????W????????????K????????????B?????????????W?????????????o????????????@?????????????@?@????????????_?????????????G?????????????@?@????????????C??????????????G??????????????G?G????????????C??????????????@???????????????G?G?????????????_??????????????@?@?????????????@?@??????????????o???????????????K????????????????o???????????????B????????????????B????????????????B?????????????????o????????????????A?????????????????OG???????????????@?????????????????A@????????????????A@????????????????@?_????????????????O?????????????????B@?????????????????E??????????????????@g,z|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????W?G????K?C????B?@?????W?G????@_?_????B?@?????B?@?????@o?_?????G?W?????Bo@??????A?K??????M?G??????F?G??????@_C???????[@???????@iG????????^_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O?_??@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????O???????_???????_@??????o???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?????????A?@???????B??????????O?????????A??????????G??????????O??????????G??????????C??????????@?@?????????G???????????_??????????@?@?????????B????????????_???????????G???????????@?@??????????K????????????W????????????W????????????K????????????B?????????????K?????????????_????????????@?@???????????@??????????????o?????????????K??????????????_?????????????A??????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????O???????????????o???????????????o???????????????K???????????????B????????????????W???????????????@_???????????????@_????????????????o????????????????O????????????????C@????????????????o????????????????@?????????????????A?????????????????A@????????????????@?_????????????????OG????????????????A@?????????????????M??????????????????KO,z|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????W?G????M?C????@?B?????W?G????@_?_????B?@?????B?@?????@o?_?????G?W?????B_@??????E?C??????G?G??????\?G??????@oK???????KD???????@gG???????@x_,4,4
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O?_??@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????O???????_???????_@??????o???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?????????A?@???????B??????????O?????????A??????????G??????????O??????????G??????????C??????????@?@?????????G???????????_??????????@?@?????????B????????????_???????????G???????????@?@??????????K????????????W????????????W????????????K????????????B?????????????K?????????????_????????????@?@???????????@??????????????o?????????????K??????????????_?????????????A??????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????O?_?????????????_???????????????_@??????????????o???????????????E????????????????o???????????????B????????????????E????????????????B?????????????????O????????????????C@????????????????_????????????????B?????????????????A?????????????????A@????????????????@??????????????????WG????????????????@_?????????????????F??????????????????BO,z|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????W?G????M?C????@?B?????W?G????@_?_????B?@?????B?@?????@o?_?????G?W?????Bo@??????A?K??????K?G??????L?G??????@oC???????K@???????@iG????????^_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?????????A??????????_?G???????E??????????O??????????_?G????????_??????????O??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????o???????????E????????????G????????????O?G??????????O????????????K????????????B?????????????W????????????@_????????????@_????????????@_?????????????O?????????????C??????????????_?????????????A?C????????????E??????????????C??????????????A?C?????????????_??????????????C???????????????O?_?????????????_@??????????????_???????????????O?_?????????????K???????????????@_???????????????A????????????????C?G??????????????C?G??????????????B?????????????????o????????????????@_????????????????A?????????????????C@????????????????E??????????????????_?????????????????GG????????????????@_?????????????????AK?????????????????F?,z|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B??_??E?@???E?@???B_?_???O?G???F?@????K?C????W?G????W?G????K?C????B_@?????K?G?????_?_????B_@?????@_@??????w?_?????F?G??????W@??????@_C??????B?G??????B_G???????oK???????M@????????{G????????z_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????E??????G??????G?G????C??????@???????G???????_??????B???????@????????_???????G?G?????B????????K????????O????????O?G??????G????????B?????????W????????@_????????B?????????A?????????@??????????O?G???????E??????????G??????????O?G????????O??????????G??????????B???????????O??????????@??_????????A???????????A???????????@????????????O???????????E????????????G????????????O????????????O?G??????????K????????????B?????????????O????????????@??_??????????A?????????????B?????????????@_?????????????W?????????????B??????????????G??????????????W??????????????W??????????????C??????????????@?@?????????????G???????????????_??????????????@_??????????????@_???????????????O???????????????C?G??????????????_???????????????A?C??????????????K????????????????E????????????????@_????????????????W????????????????B?????????????????E?????????????????E?????????????????A?????????????????@_?????????????????GW????????????????@C?????????????????E??????????????????CW,z|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??o?_?K?G?@_@??E?C??G?G??W?G??M?C??@?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????W?G????G?C????E?@?????w?G????@?@_????E?@?????F?@?????@_?_?????W?G?????B?@??????M?C??????M?G??????E?G??????BOC???????N@????????Ww???????@{_,0,0
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A??????G??????W??????O??????G??????A???????O??????@??_????A???????E???????@????????O???????A?@??????G????????o????????o????????O????????C?@???????_?G??????E?????????K?????????G?????????C??_??????@_?????????G??????????_?????????@??G???????B???????????o??????????G??????????@??G????????C???????????G???????????C???????????A????????????_?G?????????C????????????O????????????_?G??????????_????????????o????????????C?????????????_?G??????????A??_??????????C?????????????E?????????????B??????????????o?????????????E??????????????K??????????????W??????????????K??????????????C??????????????@???????????????G?G?????????????W???????????????_???????????????_@??????????????O???????????????C????????????????_@??????????????A?C??????????????C????????????????C?G??????????????A?C??????????????@_????????????????E?????????????????G?_???????????????W?????????????????W?????????????????B??????????????????G?????????????????@O?????????????????@K?????????????????B_,z|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?B?@?@_?_?O?G?E?@??W?C??_?G?@o?G??O?C??K?@??@o?G??A??_??M?@???C?@???E??_??@_?G???K?@????w?C????_?G???@o?G????W?C????F?@?????O?G????B??_????F?@?????B_@??????_?_?????[?G?????@_@??????F?C??????F?G??????B_G???????oC???????N@????????[W????????}_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????E??????G??????G??????C??????@???????G?G?????_??????B???????@????????_???????G?G?????B????????K????????O????????O?G??????G?C??????E?????????o????????A?????????C?@???????E?????????A??????????_?????????C?@????????o??????????_??????????_?G????????O??????????C???????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A????????????W????????????O????????????O????????????G?C??????????B?????????????W????????????@_????????????B?????????????@_?????????????_?????????????G?G???????????@_?????????????C??????????????G?G????????????G?G????????????K??????????????@???????????????G?G?????????????_??????????????@???????????????@?@??????????????_?_?????????????G???????????????@_???????????????A????????????????A????????????????B?????????????????o????????????????K?????????????????W????????????????@?????????????????B@????????????????B?????????????????@_?????????????????GG????????????????@_?????????????????A_??????????????????w,z|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????O?G????[?C????A?B?????o?G????B_?_????A?@?????E?@?????B_?_?????W?G?????B_@??????F?C??????E?G??????D?G??????@wC???????CF???????@wG???????@x_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????E??????G??????G??????C??????@???????G?G?????_??????B???????@????????_???????G?G?????B????????K????????O????????O?G??????G?C??????E?????????o????????A?????????C?@???????E?????????A??????????_?????????C?@????????o??????????_??????????_?G????????O??????????C???????????O??????????@???????????A???????????A???????????@????????????O?G?????????A????????????W????????????O????????????O????????????G?C??????????B?????????????W????????????@_????????????B?????????????B?????????????@_?????????????W?????????????@_?????????????C??????????????K??????????????K??????????????A???????????????_@?????????????C???????????????O???????????????_@??????????????_???????????????O?_?????????????C????????????????_@??????????????A????????????????K????????????????E????????????????@_????????????????W????????????????@_????????????????B?????????????????B?????????????????A?????????????????@_?????????????????GW????????????????@C?????????????????CC?????????????????KG,z|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???E?@???B??_???w?G???A?@????W?C????o?G????o?G????[?C????A?@?????o?G????B_?_????A?B?????E?@?????B_?_?????W?G?????B_@??????E?C??????M?G??????F?G??????@?[???????s@???????@wG???????@r_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@?@??????_???????G???????@????????C????????W????????W????????G????????A?@???????O????????@?????????A?????????A??????????_?????????G?G???????B??????????K??????????W??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????E???????????B????????????o???????????E????????????G????????????O?G??????????O????????????G?C??????????A?????????????o????????????@_????????????A?????????????A?@???????????@??????????????O?????????????A?@????????????G??????????????O??????????????O?G????????????K??????????????@_??????????????G???????????????_?_????????????@?@?????????????@?@??????????????o???????????????K????????????????o???????????????B????????????????A????????????????A?G??????????????@?C???????????????O?????????????????_G???????????????A?_???????????????C?????????????????C@????????????????A?_????????????????_G????????????????B??????????????????B???????????????????w,z|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???[?G???_?_??B?@???B?@???@_?_???O?G???F?@????K?C????O?G????o?G????W?C????E?@?????o?G????B??_????F?@?????B?@?????@o?_?????K?G?????@w@??????@?K??????F?G??????B_G???????oC???????M@????????yG????????^_,4,4
114,~?@qsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G???@_???A????A?G??@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A?C????@_??????K???????_??????@?@?????@?@??????_???????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?????????A??????????_?????????G?G???????B??????????K??????????G??????????G??????????C?C????????@???????????G???????????_?_????????B???????????B???????????@_???????????W???????????@????????????C????????????G????????????G?G??????????K????????????@_????????????G?????????????_?_??????????@?????????????@??????????????_?_???????????G?????????????@_?????????????E??????????????K??????????????C??????????????A???????????????_@?????????????C?G?????????????W???????????????o???????????????W???????????????K???????????????@????????????????G????????????????_C??????????????B?????????????????_????????????????OC???????????????C?????????????????_G???????????????B?????????????????E?????????????????A?????????????????@__????????????????K??????????????????o?????????????????@C?????????????????Ag,z|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???[?G???_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????W?G????K?C????B?@?????W?G????@o?_????@?B?????B?@?????@o?_?????G?G?????Bo@??????A?K??????M?G??????F?G??????@gC???????E@????????yG????????^_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W??????@_??????A???????A?@?????@????????O?G?????A????????G????????O????????O?G??????W????????E?????????_????????A??_??????C?????????C?????????A??????????_?????????E??????????G??????????O?G????????o??????????W??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????o???????????E????????????W????????????_????????????_?G??????????O?C??????????C?????????????_????????????A?????????????C?@???????????K?????????????B??????????????_?????????????C?@????????????O??????????????_??????????????_?G????????????O??????????????C?@?????????????W??????????????@_??????????????B???????????????@????????????????_?_?????????????G?G?????????????@?@??????????????E????????????????K????????????????E????????????????@_????????????????G????????????????@?????????????????C?_???????????????A@????????????????A@????????????????@??????????????????OG????????????????B@?????????????????K??????????????????BG,z|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??B??_??F?@???A?@???B??_???w?G???A?@????[?C????W?G????O?G????W?C????E?@?????o?G????B??_????E?@?????E?@?????B_?_?????O?W?????E?@??????[?C??????]?G??????C?w??????F?C???????w@???????BgG???????@f_,4,5
