n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????E??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_???????G?G?????B????????K????????O????????O?G??????G????????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C?@????????o??????????_??????????_??????????O?C????????C???????????o??????????A???????????C?@?????????C???????????A??_?????????_???????????C?@??????????O?C??????????O????????????O????????????G?C??????????E?????????????W????????????@_????????????@?????????????@_?????????????O?????????????C?G????????????W?????????????@_?????????????@??????????????@???????????????_C?????????????K??????????????@???????????????C?_?????????????G@??????????????K???????????????B????????????????o???????????????B????????????????CC???????????????C????????????????EG???????????????@W,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???E?@???B??_???o?G???E?@????W?C????w?G????O?G????[?C????Bo@?????C?w?????o?_????@_@?????@o@??????[?_?????B?G??????[@???????fC???????Fw,4,5
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????K????????W????????O????????G?C??????B?????????O????????@??_??????A?@???????A?????????@??????????O?????????A??????????K??????????O??????????O?G????????G??????????A???????????O??????????@??_????????A?@?????????@????????????_?_?????????W???????????B????????????K????????????W????????????G????????????E????????????@_????????????G?????????????_?_???????????o?????????????O?????????????G?????????????A??????????????O@????????????@_?????????????A??????????????A?G????????????@???????????????O@?????????????B???????????????C?_?????????????W???????????????W???????????????E????????????????_G??????????????E????????????????I????????????????CG???????????????D?????????????????k,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????G?C????w?G????]?G????A?[????@_@?????K?G?????o?_????@o@??????o@??????W?_?????F?G??????R@???????K[???????^G,0,0
104,~?@gsP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C@??K???C???@????G???@_???A????A?G??B?????_????C?G???o?????_?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@???????G???????_??????@???????@?@?????@_???????G???????@????????C?C??????G????????K????????C????????@?@???????W????????@_????????A?????????A?@???????B??????????O?????????A??????????G?C????????o??????????W??????????G??????????A?@?????????O?G????????@???????????A?@?????????A???????????@??_?????????O???????????A?@??????????G?C??????????o????????????O????????????G????????????A?@???????????O?????????????_????????????@?@???????????@_?????????????O?????????????C?G????????????O?????????????@?C????????????A?G????????????E??????????????@_??????????????W??????????????@???????????????C?_?????????????G@??????????????K???????????????@????????????????OG??????????????A@???????????????K????????????????C????????????????EG????????????????w,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?@???o?G??B??_??F?@???A?@???B_?_???W?G???B_@????C?C????[?G????K?G????F?C?????o@?????E?G?????[?_?????O@??????w@??????M?_?????@oG??????F@???????NC???????Fw,4,4
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?G???o????@_????@??????_?_???G?????@??????C??????G?G????G??????C?C????@???????W???????_??????@???????@????????_???????K???????@_???????E????????C????????C?G??????B?????????_????????C?????????O?_??????@_????????@_?????????o?????????G?????????@?@????????C??????????G??????????G?G????????C??????????@?@?????????G?G????????@_??????????@???????????@????????????_???????????G???????????@?@??????????E????????????K????????????C????????????A?C???????????O????????????B?????????????K?????????????W?????????????W?????????????C?????????????@?G????????????G??????????????_C????????????@_?????????????@_??????????????O??????????????C@??????????????_??????????????A?_?????????????E???????????????A???????????????@?_??????????????W???????????????@_???????????????A????????????????EG???????????????B?????????????????s,u|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B_@??C?C??W?G??[?G??C?C??B?@???W?G??@??_??F?@???B_@????_?_???[?G???@?@????M?C????K?G????M?G????A?K????@_@?????K?G?????o?_????@w@??????OB??????[?_?????A?W??????y@???????[K???????Yg,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@_???B????A????@?????O@???A?????G?????O?????o?????G?????A??????O?????@??????A??????E??????@???????O@?????E???????W???????_???????_???????O?_?????K???????@_???????E????????K????????G????????C????????@?@???????G?????????_????????@?????????@?@???????@_?????????G?????????@?@????????C??????????G??????????G??????????C?C????????B???????????G???????????_?_????????B???????????B????????????_???????????G???????????@?@??????????E????????????K????????????K????????????A?????????????o????????????A?????????????G?_???????????O?????????????O@????????????W?????????????A??????????????O@????????????@?C????????????A??????????????A?G????????????B???????????????O@?????????????B???????????????C???????????????G???????????????G@??????????????B????????????????O???????????????@@???????????????EC???????????????K????????????????E????????????????@K,u|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?F?G?G?_?o@??o@??W?_?C?G?@_@??F?C??C?G??K?G??E?C??@_@???G?G??@o?_??@_@???@_@????o?_???K?G???@_@????F?C????C?W????K?G????E?C????@o@?????C?G?????w?_?????w@??????W@??????L?_??????wG??????B`???????C{???????]G,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_????C?G???O?????_?????_?????W?????C??????_?????A??????C??????C?G????A??????@_??????C???????O?_????@_??????@_???????_???????G?G?????@????????K????????W????????O????????G?C??????B?????????O????????@?????????A?@???????A?????????@??????????O?????????A?@????????K??????????O??????????O?G????????G??????????A?@?????????O??????????@??_????????A?@?????????E???????????@????????????O?G?????????E????????????W????????????O????????????O?G??????????G????????????B?????????????G?????????????_?_???????????_?????????????o?????????????G?????????????A?G????????????O?????????????@?C????????????B??????????????A??????????????@?C?????????????O@?????????????B???????????????K???????????????G@??????????????K???????????????B????????????????O???????????????@@???????????????CC???????????????CG???????????????CG???????????????BC,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???[?G???@?@????M?C????K?G????M?G????A?K????@_@?????K?G?????w?_?????o@??????o@??????[?_?????A?W??????y@???????[K???????]g,4,5
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_????C?G???O?????_?????_?????W?????C??????_@????A??????C??????C??????A??????@_??????C???????O?_????@_??????@_???????_???????G?G?????@????????E????????G????????G?G??????K????????B?????????O????????@?????????A?@???????A?????????@??????????O?????????A?@????????K??????????O??????????O?G????????G?C????????A???????????O?G????????@???????????A?@?????????E???????????@????????????O?G?????????E????????????W????????????O????????????O?G??????????G????????????@?????????????G?G???????????o?????????????_?????????????o?????????????G?????????????A?G????????????O?????????????@?C????????????B??????????????B???????????????_??????????????G@?????????????@?G?????????????K???????????????G@??????????????K???????????????A????????????????_G??????????????E????????????????C????????????????CG???????????????EG???????????????@o,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??C?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B?@???@o?_???G?G???B_@????E?C????K?G????M?G????A?K????@_@?????K?G?????w?_?????o@??????w@??????M?_?????@gG??????B`???????FC???????Fw,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_????C?????O?????_?????_?????W?????C??????_@????A??????C??????C?G????A??????@_??????K???????o??????@_??????@_???????_???????G?G?????@????????E????????G????????G?G??????E????????@?????????G?????????_????????@?????????@??????????_?_???????G?????????@_?????????C??????????G?G????????G?G????????C??????????@?@?????????G?G????????@_??????????B???????????B???????????@_???????????K???????????@????????????C?C??????????G????????????C????????????A?C???????????O????????????A?????????????G?_???????????O?????????????O?????????????G?_???????????A??????????????W?????????????@_?????????????@_?????????????@_??????????????W??????????????E???????????????W??????????????@???????????????A@??????????????A@??????????????@?_??????????????O???????????????A@???????????????GC???????????????OG???????????????OG???????????????BC,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?M?G??_@??E?C??K?G??K?G??E?C??@_@???K?G???o?_??@_@???@o@????O?_???M?G????o@????B?C????E?G????E?G????B_C?????W@?????B?G?????M?_?????GB??????[@??????F?_??????oG??????F@???????LC???????Fw,3,3
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G???G???C???@????G????_???@?G??@?????_????G????B?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????E??????@_??????G???????_??????@?@?????@????????_???????G???????@?@??????C????????G????????G?G??????C????????@?????????G?G???????_????????B?????????@_?????????_?????????G?G???????B??????????E??????????G??????????G?G????????C??????????@?@?????????W???????????o??????????@???????????@????????????_?_?????????G?G?????????@????????????C????????????G?G??????????G????????????E?????????????_????????????C?????????????O?_???????????_@???????????@_?????????????G?????????????A?G????????????o?????????????@_?????????????A??????????????A?G????????????@?C?????????????o??????????????@???????????????E???????????????C???????????????E???????????????@????????????????G???????????????@`???????????????E????????????????CG???????????????M????????????????BG,u|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@?@???[?G???_?_??B_@???@_@????o?_???K?G???@_@????F?C????E?G????C?G????F?C?????w@?????A?G?????[?_?????WB??????W@??????K?_?????BoG??????CF???????{C???????UW,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G@??G???C???@????G????_???@?G??@?????_????G????@_????C?????G@????W?????K?????A??????O@????@??????A?G????E??????B???????_??????C?G?????O???????_???????_???????O?_?????C????????_???????A?C??????C????????C????????A?C???????_????????E?????????O?????????_@???????@_?????????W?????????C??????????_@????????A??????????C?G????????K??????????B???????????_??????????C?G?????????O???????????_???????????_???????????O?_?????????C????????????_???????????A?C??????????C????????????C????????????A?C???????????_????????????E?????????????W?????????????o?????????????W?????????????G?????????????A?G????????????W?????????????@_?????????????@_?????????????@???????????????_C?????????????G??????????????@_??????????????A???????????????C???????????????C@??????????????B????????????????O???????????????B????????????????M????????????????GO???????????????HG???????????????F?,u|eMID@WH?e@E@A?`_GK@?oC@_G@?G@oC?G@?B?G?K?_?W@??O@??W?_?E?G??o@??B?C??E?G??C?G??F?C???_@???M?G???W?_???o@????_@????o?_???K?G???@o@????B?C????E?G????C?G????F?C?????_B?????M?G?????W@_?????o@??????_@??????w?_?????F?G??????WF??????@`c??????AkG,0,0
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O?G?????A????????G????????O????????O????????G?C??????E?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????K??????????W??????????W??????????K??????????@???????????G???????????_?_????????@???????????@?@??????????_???????????C????????????_???????????A?C??????????C????????????C????????????A?????????????_@???????????K?????????????W?????????????W?????????????W?????????????K?????????????@_?????????????K??????????????o??????????????_??????????????_??????????????OC?????????????C@??????????????_??????????????A???????????????C@??????????????C@??????????????B????????????????o???????????????@_???????????????E????????????????B????????????????@_????????????????[,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B_?_??A?@???F?@???@?@_???o?G???F?@????G?C????w?G????[?G????C?C????Bo@?????C?W?????w?_?????g@??????W@??????M?_?????@?W??????]@???????SK???????]g,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O?G?????A????????G????????O????????O????????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????K??????????W??????????W??????????K??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????@????????????C????????????G?G??????????G????????????C????????????@?@???????????G?????????????_?_??????????B?????????????@_?????????????W?????????????E??????????????o?????????????@_?????????????B??????????????@_??????????????O??????????????C???????????????_G?????????????A?_?????????????C???????????????C???????????????A?_??????????????_G??????????????C@???????????????OC??????????????@_????????????????WG???????????????KO,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B_?_??A?@???F?@???@?@_???o?G???E?@????W?C????_?G???@o?G????[?C????A?@?????{?G?????_@_????B_@?????@O@??????[?_?????B_G??????HP??????@wC???????No,4,2
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O?G?????A????????G????????O????????O????????G?C??????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????E??????????K??????????O??????????O?G????????W??????????E???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????B????????????G????????????O?G??????????O?G??????????G?C??????????A?????????????O????????????@??_??????????A?@???????????E?????????????@_?????????????K?????????????@??????????????C?C????????????G??????????????A?G????????????@?C?????????????o??????????????@???????????????C???????????????G@??????????????G@??????????????C?_?????????????@_???????????????A????????????????KC???????????????W????????????????AG???????????????@c,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B_?_??A?@???F?@???@??_???o?G???F?@????G?C????w?G????[?G????C?C????B_@?????K?G?????w?_?????w@??????O@??????]?_?????@?W??????]@???????[K???????]g,4,5
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O?????o?????W?????C??????_?????A?C????C??????C?G????E??????@_??????G???????_?_????B???????B???????@????????O???????A????????G?C??????o????????O????????G?C??????A?????????O????????@??_??????A?????????A?????????@??_???????O?????????A?@????????W??????????o??????????O??????????G??????????A?@?????????O??????????@??_????????E???????????B???????????@????????????O?G?????????B????????????C????????????G????????????G?G??????????C?C??????????B?????????????K?????????????O?????????????_?????????????_@????????????O?_???????????C??????????????_@????????????A?C????????????K??????????????A??????????????@???????????????O@?????????????A?G?????????????W???????????????G???????????????G@??????????????A????????????????oG??????????????E????????????????C????????????????KG???????????????E?????????????????s,u|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???F?@???@??_???w?G???B?@????K?C????[?G????K?G????C?C????B_@?????M?G?????O?_????@w@??????OB??????[?_?????B?G??????]@???????O{??????@yG,4,5
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O?G????????G??????????A?@?????????o??????????B???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????W????????????W????????????E?????????????_????????????C?????????????O?_???????????_@???????????@_?????????????W?????????????B??????????????O?????????????@?C????????????A??????????????A?G????????????@?C?????????????o??????????????@???????????????C???????????????G@??????????????G@??????????????C?_?????????????@_???????????????A????????????????KC???????????????W????????????????AG???????????????@c,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????[?G????C?C????B_@?????K?G?????w?_?????w@??????O@??????]?_?????@?W??????]@???????[K???????]g,4,4
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_@???C?????o????@_????@??????_?????G?????@??????C??????G??????G??????C?C????@???????K???????_??????@???????@????????_?_?????W???????B????????K????????W????????W????????G????????A?@???????W????????@?????????A?@???????A?@???????B??????????o?????????A??????????G??????????O??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????A????????????_???????????G???????????@?@??????????C?C??????????W????????????W????????????K????????????B?????????????K?????????????o?????????????o?????????????o?????????????W?????????????@??????????????G@?????????????_?????????????@??????????????@?G?????????????_C?????????????G??????????????@?G?????????????C???????????????K???????????????E???????????????B????????????????K????????????????o???????????????B????????????????AG???????????????B?????????????????k,u|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@_?_?W?G?A?@??[?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???E?@???B_?_???O?G???F?@????K?C????[?G????G?G????N?C?????_B?????M?G?????W?_?????o@??????w@??????M?_?????@oG??????D@???????NC???????Fw,4,4
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_@???C?????o????@_????@??????_?????G?????@??????C??????G??????G??????C?C????@???????K???????_??????@???????@????????_?_?????W???????B????????K????????W????????W????????G????????A?@???????W????????@?????????A?@???????A?@???????B??????????o?????????A??????????G??????????O??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????A????????????_???????????G???????????@?@??????????C?C??????????W????????????W????????????K????????????B?????????????K?????????????_????????????@?@???????????@_?????????????o?????????????K??????????????O?????????????@?C????????????A??????????????A??????????????@?C?????????????O@?????????????A?G?????????????G???????????????O@??????????????O@??????????????K???????????????@_???????????????K????????????????CC???????????????GG???????????????E????????????????@K,u|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@_?_?W?G?A?@??[?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???E?@???B_?_???O?G???F?@????K?C????O?G????w?G????G?C????F_@?????G?W????@o?_????@_@?????@_@??????w?_?????F_G??????GF??????@sC???????]W,4,5
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_@???C?????o????@_????@??????_?????G?????@??????C?C????G??????G??????C?C????@???????K???????_??????@???????@????????_?_?????W???????B????????G????????O?G??????W????????G????????A?@???????W????????@?????????A?@???????A?@???????B??????????o?????????A??????????G??????????O??????????O?G????????G??????????A?@?????????O??????????@???????????A?@?????????A????????????_???????????G???????????@?@??????????C?C??????????W????????????W????????????C????????????@?@???????????K?????????????o?????????????o?????????????o?????????????W?????????????@??????????????G@?????????????_?????????????@?G????????????@???????????????_C?????????????G??????????????@?G?????????????C???????????????K???????????????E???????????????@_???????????????K????????????????o???????????????B????????????????AG???????????????AG???????????????@c,u|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????G?G????]?G????A?K????@o@?????E?G?????W?_?????w@??????W@??????K?_?????B_G??????IB???????]C???????NW,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@?@??????K????????W????????O????????G?C??????B?????????O????????@??_??????A?@???????A?????????@??_???????O?????????A??????????C??????????G??????????G??????????C??????????@???????????G?G?????????_???????????_???????????_@??????????W???????????E????????????o???????????B????????????E????????????E????????????B?????????????W????????????B?????????????C?????????????G@????????????G?????????????C?_???????????@??????????????G??????????????_C????????????@??????????????@?G?????????????_??????????????G@?????????????@_??????????????B???????????????E???????????????B????????????????o???????????????C????????????????`???????????????AC???????????????CG???????????????CG???????????????BC,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B_@???@?@???@_?_???W?G???B?@????M?C????G?G????]?G????A?K????@o@?????E?G?????[?_?????OB??????o@??????[?_?????B_G??????I@???????\C???????Fw,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?????O?????W?????G?????A??????O@????@??????A?G????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????C????????G?G??????G????????C????????@?????????G?G???????_????????@?@???????@??????????_?????????K?????????@??????????C??????????G?G????????K??????????E??????????@_??????????C???????????O?_?????????o???????????o???????????O???????????C?G??????????_???????????E????????????C????????????C?G??????????A?????????????_????????????C?G???????????O?????????????_@????????????_@????????????O?????????????E??????????????_?????????????A?C????????????C?G????????????E??????????????B???????????????O??????????????A?G?????????????E???????????????K???????????????C???????????????@_???????????????G???????????????@@???????????????E????????????????E????????????????F?????????????????w,u|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?G?_?w@??O@??W?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@?@???B_@????_?_???[?G???@_@????F?C????C?G????M?G????B?C?????o@?????E?G?????W?_?????w@??????[@??????F?_??????_G??????N@???????MK???????Ng,0,0
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?????O?????W?????G?????A??????O@????@??????A?G????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G???????B????????C????????G?G??????G????????C????????@?????????G?G???????_????????@?@???????@??????????_?????????K?????????@??????????C??????????G?G????????K??????????E??????????@_??????????C???????????O?_?????????o???????????o???????????W???????????A????????????o???????????@????????????A?G??????????A????????????@?????????????O@???????????A?????????????G?_???????????O?????????????W?????????????G?????????????A?G????????????O@????????????@_?????????????B??????????????@???????????????_C?????????????K??????????????@_??????????????A???????????????A???????????????A@??????????????@_???????????????G???????????????@@???????????????EC???????????????K????????????????E????????????????@K,u|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?G?_?w@??O@??W?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@?@???B_@????_?_???[?G???@_@????F?C????C?G????M?G????B?C?????w@?????B?G?????M?_?????G@??????[@??????F?_??????_w??????M@???????[C???????[w,4,4
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????K????????W????????O????????G?C??????B?????????O????????@??_??????A?@???????A?????????@??_???????O?????????A??????????K??????????O??????????O?G????????G??????????A???????????O??????????@??_????????A???????????@????????????_?_?????????K???????????@_???????????E????????????C????????????E????????????B?????????????_????????????C?G???????????W?????????????o?????????????O?????????????G?_???????????A??????????????W?????????????@??????????????A?G????????????A?G????????????@???????????????O??????????????A?G?????????????G?_?????????????O@??????????????W???????????????K???????????????@?G??????????????E????????????????W????????????????CG???????????????CG???????????????@c,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????G?C????w?G????O?G????]?C????@?B?????[?G?????o?_????@o@??????o@??????[?_?????B?G??????\@???????MK???????Ng,0,0
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O?G????G??????A???????O?G????@???????B???????A???????@????????O???????A????????G????????O????????O?G??????G????????B?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????W??????????o??????????o??????????W??????????B???????????O??????????@??_????????A???????????A???????????@??_?????????O???????????@????????????C????????????G?G??????????G????????????C????????????@?????????????G?G???????????_?_??????????@_????????????@_?????????????W?????????????E??????????????o?????????????@_?????????????B??????????????B???????????????O??????????????C@??????????????_??????????????A?_?????????????C@??????????????C???????????????A?_??????????????_G??????????????E????????????????K????????????????E????????????????@_????????????????[,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???C?@???F??_???_?W???M?@????W?C????o?G????o?G????[?C????A?@?????{?G?????_@_????B_@?????@_@??????g?_?????F_G??????KB???????yC???????NW,4,5
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C?C????G??????G??????C?C????@???????K???????_??????@?@?????B???????@_???????O???????A????????G?C??????O????????W????????G????????A?@???????W????????@?????????A?@???????A?@???????@??????????O?G???????A??????????G??????????o??????????W??????????G??????????A?@?????????O??????????@???????????A?@?????????A????????????_???????????G?G?????????@_???????????E????????????G????????????G????????????C?C??????????@?@???????????K?????????????_????????????@?@???????????@_?????????????o?????????????C??????????????_@????????????A?C????????????C??????????????K??????????????@???????????????O@?????????????A?G?????????????G???????????????O@??????????????O@??????????????G?_?????????????@_???????????????G????????????????oC???????????????OO???????????????OG???????????????BC,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@_?_???W?G???B?@????G?C????w?G????O?G????]?C????@?B?????[?G?????o?_????@_@?????@?@?????@w?_?????F?W??????OL??????BgC???????{W,4,5
104,~?@gsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C?C????G??????G??????C?C????@???????K???????_??????@?@?????B???????@_???????O???????A????????G?C??????O????????W????????G????????A?@???????W????????@?????????A?@???????A?@???????@??????????O?G???????A??????????G??????????o??????????W??????????G??????????A?@?????????O??????????@???????????A?@?????????A????????????_???????????G?G?????????@_???????????E????????????G????????????G?G??????????C?C??????????@?@???????????K?????????????_????????????@?@???????????@_?????????????o?????????????C??????????????_@????????????A??????????????C??????????????@?G?????????????_C?????????????G??????????????@???????????????C?_?????????????G@??????????????G@??????????????E???????????????@_???????????????B????????????????K????????????????AG???????????????AG???????????????@c,u|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@_?_???W?G???B?@????G?C????w?G????O?G????]?C????@?B?????[?G?????o?_????@_@?????@w@??????K@_?????B?G??????\@???????MK???????Lg,4,5
