n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G@??G???K???A????O???@????A????A?G??B?????_????C?G???O?????o?????_?????O?????C?G???@_?????E??????G??????G?G????C??????@?@?????G???????o??????@???????@?@??????_???????W???????@????????C????????G?G??????G????????C????????@?@???????K?????????_????????@?@???????@??????????o?????????G?????????@??????????C?C????????W??????????K??????????C??????????@?@?????????G???????????_?_????????@???????????@_???????????o???????????C???????????@_???????????A????????????C????????????C?G??????????A?C???????????_????????????C?G???????????W?????????????_?????????????_@????????????W?????????????C??????????????_@????????????A?C????????????K??????????????A??????????????@?C?????????????W??????????????@???????????????E???????????????C???????????????A???????????????@__??????????????G???????????????@`???????????????F????????????????E_,t|eMID@WH?e@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@?@???W?G??@o?_??@?@???B_@????o?_???K?G???@?@????M?C????G?W????[?G????F?C?????_@?????K?G?????w?_?????_@?????@w@??????K@_?????AcG??????N@???????NW,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????W??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O?G?????????@????????????C????????????G????????????G?G??????????C????????????@?@???????????G?G???????????_?_??????????B?????????????@??????????????_?_???????????E??????????????o?????????????B??????????????A??????????????A?G?????????????OC?????????????C???????????????_G?????????????B???????????????A???????????????A@??????????????@?_??????????????K????????????????_???????????????BC???????????????@o,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???B?@????G?C????w?G????O?G????[?C????Bo@?????C?w?????o?_????@_@?????@o@??????]?_?????@?w??????[@???????fK,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????E??????????W??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O?G?????????B????????????G????????????O????????????O?G??????????G?C??????????A?????????????O?G??????????@??_??????????A?@???????????E?????????????@??????????????O?G???????????@??????????????C?C????????????G?G????????????W??????????????A???????????????_@?????????????@?G?????????????C???????????????G@??????????????K???????????????@????????????????W????????????????o???????????????@o???????????????@o,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???B?@????G?C????w?G????O?G????[?C????B_@?????K?G?????_?_????B_@?????@o@??????]?_?????@@w??????[P???????}C,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????W??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O?G?????????@????????????C????????????G????????????G?G??????????C????????????@?@???????????G?G???????????_????????????B?????????????@??????????????_?_???????????E??????????????o?????????????B??????????????A??????????????A?G?????????????o??????????????G??????????????@_??????????????B???????????????A???????????????B????????????????o???????????????CG??????????????@_???????????????BC???????????????E_,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???B?@????G?C????w?G????O?W????[?C????Bo@?????C?w?????o?_????@_@?????@o@??????[?_?????B?G??????Sp???????B{,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O?G????G??????A???????O?G????@???????B???????A???????@????????O???????A?@??????G????????O????????O?G??????G????????B?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????W??????????O??????????O?G????????W??????????B???????????O??????????@??_????????A???????????A???????????@??_?????????O?G?????????@????????????C????????????G????????????G?G??????????C????????????@?@???????????G?G???????????_????????????@_????????????@??????????????_?_???????????E??????????????o?????????????B??????????????A??????????????A?G?????????????o??????????????K???????????????_??????????????B???????????????A???????????????B????????????????o???????????????E????????????????w???????????????@_???????????????@g,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???B?@????K?C????W?G????O?G????[?C????Bo@?????C?w?????o?_????@_@?????@o@??????[?_?????B_G??????Kp???????B{,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@???????K???????_??????@???????@????????_?_?????G???????@????????C?C??????G????????G????????C?C??????B?????????W????????@?????????A?@???????A?@???????B??????????o?????????A??????????G?C????????o??????????W??????????G??????????A?@?????????O??????????@??_????????A???????????A?@??????????_???????????G???????????@????????????C?C??????????G????????????G?G??????????C?C??????????@?????????????G?????????????_?_??????????@_?????????????o?????????????W?????????????E??????????????O?????????????@?C????????????@_?????????????@_??????????????O??????????????C@??????????????_G?????????????A???????????????E???????????????B????????????????_???????????????GG???????????????p???????????????B????????????????BG,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??F?@???A?@???B_?_???W?G???B?@????G?C????w?G????W?G????N?C?????_B?????K?G?????o?_????@o@??????w@??????M?_?????@EG??????\@???????Fw,0,0
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@???????@????????_?_?????G???????@????????C?C??????G????????G????????C?C??????@_????????G?????????_?_??????@?@???????B?????????@_?????????G?????????@?@????????K??????????K??????????G??????????C?C????????@???????????G?G?????????_???????????_???????????_???????????O???????????C?G??????????_???????????A?C??????????C?G??????????C????????????A?????????????_@???????????E?????????????W?????????????o?????????????o?????????????G?????????????A?G????????????K??????????????_?????????????@?G????????????@???????????????_C?????????????G@?????????????@???????????????C?_?????????????G@??????????????K???????????????A?_??????????????o???????????????@_???????????????@O????????????????w,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@o?_??@?@???B_@????o?_???K?G???@?@????M?C????G?G????]?G????A?K????@_@?????K?G?????w?_?????w@??????W@??????K?_?????BgG??????Bb???????Fs,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@???????@????????_?_?????G???????@????????C?C??????G????????G????????C?C??????@_????????G?????????_?_??????@?????????B?????????@_?????????G?????????@?@????????K??????????K??????????G??????????C?C????????@???????????G?G?????????_?_????????@_??????????@????????????_???????????G???????????@?@??????????C????????????G?G??????????G?G??????????C????????????@?????????????G?G???????????O?????????????_@????????????_@????????????o?????????????K??????????????_?????????????A?C????????????B??????????????A??????????????@?C?????????????W???????????????_??????????????A???????????????E???????????????B????????????????_???????????????M????????????????q???????????????B????????????????BG,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@o?_??@?@???B_@????o?_???K?G???@?@????M?C????M?G????E?G????A?C????@_@?????K?G?????w?_?????w@??????W@??????KO_?????BwG??????BE???????Nc,2,2
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G@??G???K???A????O???@????A????A?G??@?????O????A?????K?????O?????O?????G?????E??????o?????A??????C?G????C??????A?C????@_??????K???????_??????@?@?????@???????@_???????W???????A????????G????????O?G??????O????????G????????A?@???????O????????@?????????A?@???????A?????????@_?????????O?????????A??????????G?C????????O??????????o??????????K??????????A???????????O?G????????@???????????A?@?????????E???????????@_???????????W???????????@????????????K????????????K????????????G????????????C?C??????????@?@???????????G?G???????????_????????????@?@???????????@??????????????_?_???????????G?G???????????@_?????????????C??????????????G?G????????????G?G????????????C???????????????O@?????????????A?G?????????????G???????????????O@??????????????K???????????????A????????????????W????????????????o???????????????@o???????????????@o,t|eMID@WH?e@E@A?`_GK@?oC@_G@?G@_C?W@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??A?@???F?@???@_?_???W?G???A?@????W?C????o?G????w?G????M?C????@?@?????W?G????@o?_????@_@?????@w@??????K@_?????BCG??????^@???????NW,2,2
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G@??K???A????O???@????A????A?G??B?????_????C?G???O????@_?????_?????O?????C?????@_?????E??????G??????G?G????C??????@?@?????G???????o??????@???????@?@??????_?_?????W???????B????????G????????O????????O?G??????G????????A?????????O?G??????@_????????A?????????A?@???????@??????????G?????????@??????????C??????????G??????????W??????????E??????????@???????????G?G?????????_??????????@?@?????????@?@??????????o???????????K???????????@_???????????E????????????K????????????G????????????C?C??????????@?@???????????G?G???????????_????????????@?@????????????_?????????????O?_???????????C??????????????_@????????????A??????????????C?G????????????C???????????????_C?????????????G@?????????????@_??????????????B???????????????B???????????????@_???????????????G???????????????AG???????????????P???????????????@C???????????????BG,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@_@???K?G???o?_??@?@???B_@????o?_???K?G???@?@????M?C????M?G????E?G????B?C?????o@?????E?G?????W?_?????{@??????KB??????C?_?????BoG??????FB???????Ms,2,2
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@?@????K??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_?_?????G?G?????B????????C????????G????????G?G??????K????????B?????????O????????@??_??????B?????????A?????????@??_???????O?????????@??????????C??????????G?G????????W??????????C??????????@?@?????????G???????????_??????????@???????????@?@??????????_?_?????????K???????????@_???????????E????????????C????????????C????????????A?C???????????o????????????E?????????????O?????????????_@????????????O?????????????G?_???????????A??????????????O@????????????@?C????????????E??????????????A??????????????@?C?????????????O@?????????????A???????????????K???????????????K???????????????A???????????????@_???????????????E????????????????o???????????????@c???????????????B_,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B_@???@?@???@o?_???K?G???@_@????E?C????G?G????[?G????F?C?????o@?????E?G?????[?_?????O@??????w@??????M@_?????@_g??????N@???????NK,2,2
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?@???????_????????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O??????????G?C????????A???????????o??????????@_??????????A???????????A???????????@??_?????????O???????????A?@??????????G?C??????????W????????????W????????????K????????????@_????????????G?????????????_?_??????????@?@???????????@?@???????????@_?????????????G?????????????@?@????????????A??????????????C?G????????????C??????????????A?C?????????????_@?????????????C???????????????C?_?????????????K???????????????E???????????????@_???????????????E????????????????W????????????????c???????????????@g,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???w?G???B?@????G?C????w?G????O?W????[?C????B_@?????K?G?????o?_????@o@??????o@??????]?_?????@OW??????F`???????Fk,0,0
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????E???????A???????@????????O?G?????A????????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??????????O?G???????E??????????K??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O?G?????????E????????????G????????????O????????????O?G??????????G????????????A?????????????O?G??????????@??_??????????A?@???????????E?????????????@??????????????O?G???????????@??????????????E??????????????K??????????????E??????????????A???????????????_@?????????????@?G?????????????E???????????????E???????????????E???????????????@_???????????????G????????????????o???????????????@K???????????????B_,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??W?C??F?@???O?G??B_?_??A?@???F?@???@??_???w?G???B?@????G?C????w?G????O?W????[?C????B?@?????[?G?????_@_????B_@?????@?B?????@o?_?????N?G??????SF???????yc,2,2
102,~?@esP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_????C?G???o?????_?????_?????O?_???C??????_?????A??????C??????C?G????A??????@_??????C???????O???????_@?????@_???????O???????C?G?????@_???????E????????G????????G?G??????E????????@?????????G?????????_?_??????B?????????@??????????_?????????G?G???????@??????????C?C????????G??????????G??????????C??????????@?@?????????G?G????????@_??????????@???????????@????????????_?_?????????W???????????@????????????C?C??????????K????????????K????????????C????????????@?@???????????C?????????????W?????????????o?????????????O?????????????G?????????????A?G????????????O?????????????@?C????????????A?G????????????A??????????????@_??????????????W??????????????@_??????????????E???????????????E???????????????@_???????????????o???????????????E????????????????O???????????????@c???????????????@o,t|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B?@???W?G??@o?_??@_@???@_@????o?_???K?G???@?@????M?C????K?G????M?G????A?K????@_@?????K?G?????w?_?????o@??????w@??????K?_?????BgG??????Bb???????Fs,0,0
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@?@????K??????W??????O??????G?C????A???????O??????@???????B???????A???????@????????O???????A?@??????W????????O????????O????????G????????A?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????W??????????O??????????O??????????G?C????????E???????????o??????????@???????????A?@?????????A???????????@????????????O?G?????????@????????????C????????????G?G??????????G?G??????????K????????????@?????????????G?????????????_?_??????????@?@???????????@_?????????????o?????????????E??????????????o??????????????_?????????????@_?????????????@_??????????????G??????????????A@??????????????O??????????????@?_?????????????B???????????????B????????????????o???????????????E????????????????W????????????????o????????????????w,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???F?@???@??_???o?G???F?@????K?C????W?G????W?G????N?C?????_B?????M?G?????W?_?????w@??????OB??????]?_?????@_W??????L@???????Mk,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G???????o??????@???????@????????_???????G?G?????@????????C????????G?G??????W????????K????????B?????????W????????@_????????A?????????A?@???????@??_???????o?????????E??????????G??????????O?G????????o??????????G??????????A???????????O?G????????@???????????A???????????A???????????@??_?????????G???????????@????????????C?C??????????G?G??????????G????????????E????????????@_????????????E?????????????W?????????????o?????????????W?????????????K??????????????_?????????????C@?????????????o??????????????_??????????????_G?????????????O??????????????C???????????????_G?????????????B???????????????A???????????????B????????????????o???????????????K????????????????o???????????????@K???????????????F?,t|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??K?C??W?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???A?B????[?C????W?G????W?G????K?C????Bo@?????C?W?????w?_?????w@??????S@??????F?_??????oW??????E`???????Fk,2,2
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@???????K???????_??????@???????@????????_?_?????G???????@????????C????????G?G??????K????????E????????@_????????G?????????_?_??????@?@???????B?????????@_?????????G?????????@?@????????K??????????W??????????G??????????C?C????????@???????????G???????????_?_?????????_???????????_???????????O???????????C?G??????????_???????????A?C??????????C????????????C?G??????????B?????????????o????????????B?????????????K?????????????W?????????????G?????????????C?_???????????@_?????????????C??????????????OC?????????????_??????????????_G?????????????O??????????????E???????????????O??????????????@?_?????????????A@??????????????B????????????????o???????????????K????????????????`???????????????@C???????????????BG,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@o?_??@?@???B?@???@o?_???K?G???@_@????E?C????N?G????A?W????B?C?????o@?????F?G?????K?_?????[@??????K@??????E__??????WW??????Bp???????Bk,0,0
102,~?@esP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C??????@???????K???????_??????@???????@????????_?_?????G???????@????????C????????G????????K????????E????????@_????????G?????????_?_??????@?@???????B?????????@_?????????G?????????@?@????????K??????????W??????????W??????????G??????????A?@?????????O??????????@???????????A?@?????????@????????????_???????????G?G?????????@?@??????????C????????????G?G??????????G????????????C????????????@?@???????????K?????????????o?????????????o?????????????o?????????????C?????????????@?G????????????K??????????????o??????????????_??????????????_G?????????????O??????????????C@??????????????o??????????????@???????????????A@??????????????A@??????????????@?_??????????????W???????????????@_???????????????AC???????????????@g,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@o?_??@?@???B?@???@_?_???W?G???B?@????K?C????W?G????]?G????A?K????@o@?????F?G?????K?_?????W@??????[@??????E?_?????@gG??????Bp???????B{,2,2
102,~?@esP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G@??K???A????O???@????A????A?G??B?????_????C?G???O????@_?????_?????O?????C?????@_?????E??????G??????G?G????C??????@?@?????G???????o??????@???????@?@??????_?_?????W???????B????????G????????O????????O?G??????G????????A?????????O?G??????@_????????A?????????A?@???????@??????????G?????????@??????????C?C????????G??????????W??????????E??????????@???????????G?G?????????_??????????@?@?????????@????????????o???????????K???????????@_???????????B????????????C????????????C?G??????????A?C???????????_????????????C?????????????O?_???????????o?????????????_?????????????O?_???????????C??????????????_@????????????A?C????????????C??????????????B??????????????@_??????????????K???????????????_??????????????B???????????????@_??????????????@_???????????????O???????????????EG???????????????_???????????????BC???????????????BO,t|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@_@???K?G???o?_??@?@???B_@????o?_???K?G???@?@????M?C????G?W????[?G????E?C????@_@?????M?G?????W?_?????w@??????[@??????D?_??????wG??????Bp???????B{,2,2
102,~?@esP@H?OC?O`?@??_?G?B??G??OG?O??GC?E???_??A?_?K???G???C???@????G????_C??@????@?????_????G????@?????C?_???W?????W?????G?????A?G????O?????@?C????E??????E??????A???????_@?????K???????O???????_???????_@??????O???????C????????_@??????A????????C?G??????C????????A?????????_????????C?????????O?_??????@_?????????o?????????O?????????C?G????????_?????????A?C????????E??????????E??????????A???????????_@?????????K???????????O???????????_???????????_@??????????O???????????C????????????_@??????????A????????????C?G??????????C????????????A?C???????????_????????????C?G???????????O?_??????????@_?????????????o?????????????O?????????????C?G????????????_?????????????A?C????????????E??????????????A??????????????@?C?????????????G??????????????@?G?????????????C?_?????????????G@??????????????K???????????????B????????????????OG??????????????B????????????????@C???????????????Ag,t|eMID`GH_b@A@B?_oGE@?OC@_G@_G?_C?W@?B?G?K?_?O@??o@??W?_?E?G??o@??A?C??K?G??M?G??A?C??@o@???E?G???W?_???_@???@_@????w?_???E?G????o@????A?C????K?G????M?G????A?C????@o@?????E?G?????W?_?????o@??????w@??????M@_?????@@g??????]@???????]K,0,0
102,~?@esP@@?PC?O`?@@@_?O?A??G??O??O??G??A???O??@???E???C???A?_?@_???G????_C??B????A????@?C???o????E?????O?????_?????_@????O?????C??????_@????A??????C?G????C??????A???????_??????C???????O??????@_???????_???????O?_?????K????????_???????A?C??????E????????C????????A?C??????@_????????K?????????o????????@?????????@?@????????_?_???????G?????????@??????????C?C????????G??????????G?G????????C?C????????@???????????G?G?????????_??????????@???????????@????????????O???????????C?G?????????@_???????????A????????????C?G??????????A????????????@?C???????????W????????????B?????????????K?????????????W?????????????G?????????????C?????????????@?G????????????K??????????????O??????????????_G?????????????_G?????????????O??????????????E???????????????o??????????????@???????????????A@??????????????A@???????????????o???????????????K????????????????o????????????????o????????????????w,t|eMID@WH_a@E@A?`_GG@@oC@?GB?G@?C?o@?E?G?W?_?_@?@o@??O?_?M?G??_@??F?C??C?G??K?G??E?C??@?@???W?G??@o?_??@_@???@?@???@o?_???G?G???B_@????F?C????E?G????E?G????B?C?????_@?????N?G?????K@_?????OD??????w@??????G@_?????F_G??????MB???????XS,2,2
102,~?@esP@@?PC?O`?@?@_?O?A??G??O??O??GC?E???_??A???C???K???C???@?G??W???@????A?G??A????@?????O????E?????W?????_?????_@????O?????C??????_@????A??????C??????C?G????E??????@_??????G???????_??????@???????@????????o???????G???????@?@??????E????????G????????G?G??????C????????@?????????G?????????_?_??????B?????????B?????????@_?????????O?????????A?@????????G??????????O??????????O?G????????G?C????????B???????????W??????????@_??????????@???????????@????????????_?_?????????G???????????@????????????E????????????G????????????G?G??????????A?????????????_@???????????C?????????????O?_???????????_@???????????@_?????????????W?????????????E??????????????o?????????????@??????????????B??????????????@_??????????????G??????????????A???????????????OG?????????????@?_?????????????B???????????????A???????????????@?_??????????????WG??????????????B????????????????B????????????????AW,t|eMID@WH_a@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???O?G??B_?_??B?@???B?@???@o?_???G?G???B_@????E?C????M?G????C?G????F?C?????o@?????C?G?????w?_?????oB??????w@??????G__?????FoG??????Fa???????Ds,2,2
102,~?@esP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C?C????G??????G??????C??????@???????K???????_??????@?@?????B???????@_???????O???????A????????G?C??????O????????W????????G????????A?@???????o????????B?????????C?????????C?@???????A??_???????_?????????C?@????????O??????????_?????????@_??????????W??????????C???????????_?G????????A??_????????C???????????C?@?????????A????????????_?G?????????A????????????G?C??????????W????????????W????????????G????????????A?@???????????O?G??????????@?????????????@?????????????@?@????????????o?????????????E??????????????O?????????????@?C????????????A?G????????????A???????????????o??????????????K???????????????_??????????????A?_?????????????C@??????????????C@??????????????@_???????????????W???????????????@@???????????????CC???????????????BG,t|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@_@??o?_?G?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???C?@???F??_???o?G???F?@????G?C????w?G????W?G????N?C?????_B?????M?G?????W?_?????o@??????w@??????M?_?????@?w??????\@???????NK,2,2
102,~?@esP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@?@??????K????????W????????O????????G?C??????B?????????O????????@??_??????A?@???????A?????????@??_???????O?????????A??????????C??????????G??????????G??????????C?C????????@???????????G?G?????????_???????????_???????????_@??????????W???????????E????????????o???????????B????????????E????????????A????????????@?C???????????W????????????B?????????????C?????????????G@????????????G?????????????C?????????????@?G????????????G??????????????_C????????????@??????????????@?G?????????????_C?????????????G@?????????????@_??????????????E???????????????E???????????????A???????????????@?_??????????????CG???????????????`???????????????AC???????????????EG,t|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B_@???@?@???@_?_???[?G???@?@????M?C????G?G????]?G????A?K????@o@?????E?G?????[?_?????W@??????[@??????C@_?????BgG??????Bb???????FS,2,2
102,~?@esP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_@????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????E????????G????????G?G??????E????????@?????????G?G???????_????????@?????????@?@????????_?????????G?????????@_?????????C??????????G?G????????G?G????????C??????????@?@?????????G???????????o??????????@???????????@?@??????????o???????????K???????????@_???????????A????????????A????????????A?G??????????@_????????????O????????????A?G???????????G?_???????????O?????????????O@????????????G?????????????B??????????????W??????????????_?????????????@?G????????????@?G?????????????O??????????????C@??????????????o??????????????B???????????????A???????????????A@???????????????o???????????????C????????????????`???????????????BC???????????????B_,t|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?M?G??_@??F?C??E?G??C?G??E?C??@_@???K?G???o?_??@_@???@o@????O?_???M?G????_@????F?C????E?G????C?G????F?C?????o@?????F?G?????M?_?????G@??????[@??????F__??????Ow??????FH???????NC,2,2
